threshold,aep,ari,longitude,latitude,hit
0.1000000000,0.0000005200,1923134.2472708321,38.9014700000,-47.5989208633,1
0.1000000000,0.0000005200,1923134.2472708321,38.9463800000,-47.5989208633,1
0.1000000000,0.0000005200,1923134.2472708321,38.9913000000,-47.5989208633,1
0.1000000000,0.0000005200,1923134.2472708321,38.7218100000,-47.5539568345,1
0.1000000000,0.0000010400,961567.1236354160,38.7667200000,-47.5539568345,1
0.1000000000,0.0000010400,961567.1236354160,38.8116400000,-47.5539568345,1
0.1000000000,0.0000010400,961567.1236354160,38.8565500000,-47.5539568345,1
0.1000000000,0.0000010400,961567.1236354160,38.9014700000,-47.5539568345,1
0.1000000000,0.0000005200,1923134.2472708321,38.9463800000,-47.5539568345,1
0.1000000000,0.0000005200,1923134.2472708321,38.1379000000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.6319700000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.6768900000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.7218100000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.7667200000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.8116400000,-47.5089928058,1
0.1000000000,0.0000010400,961567.1236354160,38.8565500000,-47.5089928058,1
0.1000000000,0.0000005200,1923134.2472708321,38.0031500000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.0480700000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.0929800000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.1379000000,-47.4640287770,1
0.1000000000,0.0000010400,961567.1236354160,38.1828200000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.2277300000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.2726500000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.3175600000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.3624800000,-47.4640287770,1
0.1000000000,0.0000010400,961567.1236354160,38.5421400000,-47.4640287770,1
0.1000000000,0.0000010400,961567.1236354160,38.5870600000,-47.4640287770,1
0.1000000000,0.0000010400,961567.1236354160,38.6319700000,-47.4640287770,1
0.1000000000,0.0000015600,641044.7490902774,38.6768900000,-47.4640287770,1
0.1000000000,0.0000015600,641044.7490902774,38.7218100000,-47.4640287770,1
0.1000000000,0.0000015600,641044.7490902774,38.7667200000,-47.4640287770,1
0.1000000000,0.0000015600,641044.7490902774,38.8116400000,-47.4640287770,1
0.1000000000,0.0000005200,1923134.2472708321,38.8565500000,-47.4640287770,1
0.1000000000,0.0000010400,961567.1236354160,37.9582400000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.0031500000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.0480700000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.0929800000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.1379000000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.1828200000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.2277300000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.2726500000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.3175600000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.3624800000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.4074000000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.4523100000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.4972300000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,38.5421400000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.5870600000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.6319700000,-47.4190647482,1
0.1000000000,0.0000020799,480783.5618177080,38.6768900000,-47.4190647482,1
0.1000000000,0.0000015600,641044.7490902774,38.7218100000,-47.4190647482,1
0.1000000000,0.0000005200,1923134.2472708321,38.7667200000,-47.4190647482,1
0.1000000000,0.0000005200,1923134.2472708321,38.8116400000,-47.4190647482,1
0.1000000000,0.0000005200,1923134.2472708321,38.8565500000,-47.4190647482,1
0.1000000000,0.0000010400,961567.1236354160,37.6887400000,-47.3741007194,1
0.1000000000,0.0000025999,384626.8494541664,37.7336600000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,37.7785700000,-47.3741007194,1
0.1000000000,0.0000010400,961567.1236354160,37.9133200000,-47.3741007194,1
0.1000000000,0.0000010400,961567.1236354160,37.9582400000,-47.3741007194,1
0.1000000000,0.0000010400,961567.1236354160,38.0031500000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.0480700000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.0929800000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.1379000000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.1828200000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.2277300000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.2726500000,-47.3741007194,1
0.1000000000,0.0000025999,384626.8494541664,38.3175600000,-47.3741007194,1
0.1000000000,0.0000031199,320522.3745451387,38.3624800000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.4074000000,-47.3741007194,1
0.1000000000,0.0000010400,961567.1236354160,38.4523100000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.4972300000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.5421400000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.5870600000,-47.3741007194,1
0.1000000000,0.0000020799,480783.5618177080,38.6319700000,-47.3741007194,1
0.1000000000,0.0000015600,641044.7490902774,38.6768900000,-47.3741007194,1
0.1000000000,0.0000005200,1923134.2472708321,38.7218100000,-47.3741007194,1
0.1000000000,0.0000005200,1923134.2472708321,38.7667200000,-47.3741007194,1
0.1000000000,0.0000005200,1923134.2472708321,38.8116400000,-47.3741007194,1
0.1000000000,0.0000005200,1923134.2472708321,37.6438300000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,37.6887400000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,37.7336600000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,37.7785700000,-47.3291366906,1
0.1000000000,0.0000015600,641044.7490902774,37.8234900000,-47.3291366906,1
0.1000000000,0.0000010400,961567.1236354160,37.8684100000,-47.3291366906,1
0.1000000000,0.0000010400,961567.1236354160,37.9133200000,-47.3291366906,1
0.1000000000,0.0000010400,961567.1236354160,37.9582400000,-47.3291366906,1
0.1000000000,0.0000015600,641044.7490902774,38.0031500000,-47.3291366906,1
0.1000000000,0.0000015600,641044.7490902774,38.0480700000,-47.3291366906,1
0.1000000000,0.0000031199,320522.3745451387,38.0929800000,-47.3291366906,1
0.1000000000,0.0000031199,320522.3745451387,38.1379000000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,38.1828200000,-47.3291366906,1
0.1000000000,0.0000031199,320522.3745451387,38.2277300000,-47.3291366906,1
0.1000000000,0.0000031199,320522.3745451387,38.2726500000,-47.3291366906,1
0.1000000000,0.0000046799,213681.5830300924,38.3175600000,-47.3291366906,1
0.1000000000,0.0000041599,240391.7809088540,38.3624800000,-47.3291366906,1
0.1000000000,0.0000041599,240391.7809088540,38.4074000000,-47.3291366906,1
0.1000000000,0.0000041599,240391.7809088540,38.4523100000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,38.4972300000,-47.3291366906,1
0.1000000000,0.0000025999,384626.8494541664,38.5421400000,-47.3291366906,1
0.1000000000,0.0000020799,480783.5618177080,38.5870600000,-47.3291366906,1
0.1000000000,0.0000005200,1923134.2472708321,38.6319700000,-47.3291366906,1
0.1000000000,0.0000010400,961567.1236354160,38.6768900000,-47.3291366906,1
0.1000000000,0.0000020799,480783.5618177080,38.7218100000,-47.3291366906,1
0.1000000000,0.0000015600,641044.7490902774,38.7667200000,-47.3291366906,1
0.1000000000,0.0000015600,641044.7490902774,38.8116400000,-47.3291366906,1
0.1000000000,0.0000010400,961567.1236354160,38.8565500000,-47.3291366906,1
0.1000000000,0.0000005200,1923134.2472708321,38.9014700000,-47.3291366906,1
0.1000000000,0.0000005200,1923134.2472708321,37.2395900000,-47.2841726619,1
0.1000000000,0.0000020799,480783.5618177080,37.6438300000,-47.2841726619,1
0.1000000000,0.0000031199,320522.3745451387,37.6887400000,-47.2841726619,1
0.1000000000,0.0000025999,384626.8494541664,37.7336600000,-47.2841726619,1
0.1000000000,0.0000031199,320522.3745451387,37.7785700000,-47.2841726619,1
0.1000000000,0.0000036399,274733.4638958331,37.8234900000,-47.2841726619,1
0.1000000000,0.0000036399,274733.4638958331,37.8684100000,-47.2841726619,1
0.1000000000,0.0000015600,641044.7490902774,37.9133200000,-47.2841726619,1
0.1000000000,0.0000020799,480783.5618177080,37.9582400000,-47.2841726619,1
0.1000000000,0.0000046799,213681.5830300924,38.0031500000,-47.2841726619,1
0.1000000000,0.0000046799,213681.5830300924,38.0480700000,-47.2841726619,1
0.1000000000,0.0000057198,174830.3861155302,38.0929800000,-47.2841726619,1
0.1000000000,0.0000046799,213681.5830300924,38.1379000000,-47.2841726619,1
0.1000000000,0.0000051998,192313.4247270832,38.1828200000,-47.2841726619,1
0.1000000000,0.0000057198,174830.3861155302,38.2277300000,-47.2841726619,1
0.1000000000,0.0000062398,160261.1872725693,38.2726500000,-47.2841726619,1
0.1000000000,0.0000057198,174830.3861155302,38.3175600000,-47.2841726619,1
0.1000000000,0.0000046799,213681.5830300924,38.3624800000,-47.2841726619,1
0.1000000000,0.0000041599,240391.7809088540,38.4074000000,-47.2841726619,1
0.1000000000,0.0000041599,240391.7809088540,38.4523100000,-47.2841726619,1
0.1000000000,0.0000041599,240391.7809088540,38.4972300000,-47.2841726619,1
0.1000000000,0.0000031199,320522.3745451387,38.5421400000,-47.2841726619,1
0.1000000000,0.0000031199,320522.3745451387,38.5870600000,-47.2841726619,1
0.1000000000,0.0000025999,384626.8494541664,38.6319700000,-47.2841726619,1
0.1000000000,0.0000025999,384626.8494541664,38.6768900000,-47.2841726619,1
0.1000000000,0.0000020799,480783.5618177080,38.7218100000,-47.2841726619,1
0.1000000000,0.0000015600,641044.7490902774,38.7667200000,-47.2841726619,1
0.1000000000,0.0000020799,480783.5618177080,38.8116400000,-47.2841726619,1
0.1000000000,0.0000010400,961567.1236354160,38.8565500000,-47.2841726619,1
0.1000000000,0.0000010400,961567.1236354160,38.9014700000,-47.2841726619,1
0.1000000000,0.0000005200,1923134.2472708321,38.9463800000,-47.2841726619,1
0.1000000000,0.0000005200,1923134.2472708321,38.9913000000,-47.2841726619,1
0.1000000000,0.0000005200,1923134.2472708321,39.0362200000,-47.2841726619,1
0.1000000000,0.0000005200,1923134.2472708321,37.1946700000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.2395900000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.2845000000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.3294200000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.3743300000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.5989100000,-47.2392086331,1
0.1000000000,0.0000025999,384626.8494541664,37.6438300000,-47.2392086331,1
0.1000000000,0.0000031199,320522.3745451387,37.6887400000,-47.2392086331,1
0.1000000000,0.0000036399,274733.4638958331,37.7336600000,-47.2392086331,1
0.1000000000,0.0000057198,174830.3861155302,37.7785700000,-47.2392086331,1
0.1000000000,0.0000046799,213681.5830300924,37.8234900000,-47.2392086331,1
0.1000000000,0.0000046799,213681.5830300924,37.8684100000,-47.2392086331,1
0.1000000000,0.0000036399,274733.4638958331,37.9133200000,-47.2392086331,1
0.1000000000,0.0000072798,137366.7319479166,37.9582400000,-47.2392086331,1
0.1000000000,0.0000072798,137366.7319479166,38.0031500000,-47.2392086331,1
0.1000000000,0.0000072798,137366.7319479166,38.0480700000,-47.2392086331,1
0.1000000000,0.0000093597,106840.7915150462,38.0929800000,-47.2392086331,1
0.1000000000,0.0000077998,128208.9498180555,38.1379000000,-47.2392086331,1
0.1000000000,0.0000083198,120195.8904544270,38.1828200000,-47.2392086331,1
0.1000000000,0.0000067598,147933.4036362178,38.2277300000,-47.2392086331,1
0.1000000000,0.0000062398,160261.1872725693,38.2726500000,-47.2392086331,1
0.1000000000,0.0000067598,147933.4036362178,38.3175600000,-47.2392086331,1
0.1000000000,0.0000067598,147933.4036362178,38.3624800000,-47.2392086331,1
0.1000000000,0.0000067598,147933.4036362178,38.4074000000,-47.2392086331,1
0.1000000000,0.0000057198,174830.3861155302,38.4523100000,-47.2392086331,1
0.1000000000,0.0000057198,174830.3861155302,38.4972300000,-47.2392086331,1
0.1000000000,0.0000051998,192313.4247270832,38.5421400000,-47.2392086331,1
0.1000000000,0.0000036399,274733.4638958331,38.5870600000,-47.2392086331,1
0.1000000000,0.0000041599,240391.7809088540,38.6319700000,-47.2392086331,1
0.1000000000,0.0000036399,274733.4638958331,38.6768900000,-47.2392086331,1
0.1000000000,0.0000036399,274733.4638958331,38.7218100000,-47.2392086331,1
0.1000000000,0.0000025999,384626.8494541664,38.7667200000,-47.2392086331,1
0.1000000000,0.0000015600,641044.7490902774,38.8116400000,-47.2392086331,1
0.1000000000,0.0000015600,641044.7490902774,38.8565500000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,38.9014700000,-47.2392086331,1
0.1000000000,0.0000015600,641044.7490902774,38.9463800000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,38.9913000000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,39.0362200000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,39.0811300000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,39.1260500000,-47.2392086331,1
0.1000000000,0.0000010400,961567.1236354160,39.1709600000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,39.2158800000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,39.2607900000,-47.2392086331,1
0.1000000000,0.0000005200,1923134.2472708321,37.1946700000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,37.2395900000,-47.1942446043,1
0.1000000000,0.0000010400,961567.1236354160,37.2845000000,-47.1942446043,1
0.1000000000,0.0000010400,961567.1236354160,37.3294200000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,37.3743300000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,37.4192500000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,37.5540000000,-47.1942446043,1
0.1000000000,0.0000015600,641044.7490902774,37.5989100000,-47.1942446043,1
0.1000000000,0.0000031199,320522.3745451387,37.6438300000,-47.1942446043,1
0.1000000000,0.0000041599,240391.7809088540,37.6887400000,-47.1942446043,1
0.1000000000,0.0000057198,174830.3861155302,37.7336600000,-47.1942446043,1
0.1000000000,0.0000088397,113125.5439571078,37.7785700000,-47.1942446043,1
0.1000000000,0.0000083198,120195.8904544270,37.8234900000,-47.1942446043,1
0.1000000000,0.0000088397,113125.5439571078,37.8684100000,-47.1942446043,1
0.1000000000,0.0000088397,113125.5439571078,37.9133200000,-47.1942446043,1
0.1000000000,0.0000093597,106840.7915150462,37.9582400000,-47.1942446043,1
0.1000000000,0.0000103997,96156.7123635416,38.0031500000,-47.1942446043,1
0.1000000000,0.0000109197,91577.8212986111,38.0480700000,-47.1942446043,1
0.1000000000,0.0000109197,91577.8212986111,38.0929800000,-47.1942446043,1
0.1000000000,0.0000093597,106840.7915150462,38.1379000000,-47.1942446043,1
0.1000000000,0.0000083198,120195.8904544270,38.1828200000,-47.1942446043,1
0.1000000000,0.0000098797,101217.5919616227,38.2277300000,-47.1942446043,1
0.1000000000,0.0000083198,120195.8904544270,38.2726500000,-47.1942446043,1
0.1000000000,0.0000103997,96156.7123635416,38.3175600000,-47.1942446043,1
0.1000000000,0.0000109197,91577.8212986111,38.3624800000,-47.1942446043,1
0.1000000000,0.0000093597,106840.7915150462,38.4074000000,-47.1942446043,1
0.1000000000,0.0000072798,137366.7319479166,38.4523100000,-47.1942446043,1
0.1000000000,0.0000072798,137366.7319479166,38.4972300000,-47.1942446043,1
0.1000000000,0.0000062398,160261.1872725693,38.5421400000,-47.1942446043,1
0.1000000000,0.0000057198,174830.3861155302,38.5870600000,-47.1942446043,1
0.1000000000,0.0000046799,213681.5830300924,38.6319700000,-47.1942446043,1
0.1000000000,0.0000046799,213681.5830300924,38.6768900000,-47.1942446043,1
0.1000000000,0.0000036399,274733.4638958331,38.7218100000,-47.1942446043,1
0.1000000000,0.0000025999,384626.8494541664,38.7667200000,-47.1942446043,1
0.1000000000,0.0000020799,480783.5618177080,38.8116400000,-47.1942446043,1
0.1000000000,0.0000031199,320522.3745451387,38.8565500000,-47.1942446043,1
0.1000000000,0.0000031199,320522.3745451387,38.9014700000,-47.1942446043,1
0.1000000000,0.0000025999,384626.8494541664,38.9463800000,-47.1942446043,1
0.1000000000,0.0000020799,480783.5618177080,38.9913000000,-47.1942446043,1
0.1000000000,0.0000020799,480783.5618177080,39.0362200000,-47.1942446043,1
0.1000000000,0.0000020799,480783.5618177080,39.0811300000,-47.1942446043,1
0.1000000000,0.0000010400,961567.1236354160,39.1260500000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,39.1709600000,-47.1942446043,1
0.1000000000,0.0000005200,1923134.2472708321,37.1946700000,-47.1492805755,1
0.1000000000,0.0000005200,1923134.2472708321,37.2395900000,-47.1492805755,1
0.1000000000,0.0000010400,961567.1236354160,37.2845000000,-47.1492805755,1
0.1000000000,0.0000010400,961567.1236354160,37.3294200000,-47.1492805755,1
0.1000000000,0.0000010400,961567.1236354160,37.3743300000,-47.1492805755,1
0.1000000000,0.0000010400,961567.1236354160,37.4192500000,-47.1492805755,1
0.1000000000,0.0000015600,641044.7490902774,37.4641600000,-47.1492805755,1
0.1000000000,0.0000015600,641044.7490902774,37.5090800000,-47.1492805755,1
0.1000000000,0.0000015600,641044.7490902774,37.5540000000,-47.1492805755,1
0.1000000000,0.0000036399,274733.4638958331,37.5989100000,-47.1492805755,1
0.1000000000,0.0000046799,213681.5830300924,37.6438300000,-47.1492805755,1
0.1000000000,0.0000057198,174830.3861155302,37.6887400000,-47.1492805755,1
0.1000000000,0.0000088397,113125.5439571078,37.7336600000,-47.1492805755,1
0.1000000000,0.0000103997,96156.7123635416,37.7785700000,-47.1492805755,1
0.1000000000,0.0000114397,87415.1930577651,37.8234900000,-47.1492805755,1
0.1000000000,0.0000140396,71227.1943433642,37.8684100000,-47.1492805755,1
0.1000000000,0.0000140396,71227.1943433642,37.9133200000,-47.1492805755,1
0.1000000000,0.0000166395,60097.9452272135,37.9582400000,-47.1492805755,1
0.1000000000,0.0000171595,58276.7953718434,38.0031500000,-47.1492805755,1
0.1000000000,0.0000135196,73966.7018181089,38.0480700000,-47.1492805755,1
0.1000000000,0.0000129996,76925.3698908333,38.0929800000,-47.1492805755,1
0.1000000000,0.0000135196,73966.7018181089,38.1379000000,-47.1492805755,1
0.1000000000,0.0000166395,60097.9452272135,38.1828200000,-47.1492805755,1
0.1000000000,0.0000171595,58276.7953718434,38.2277300000,-47.1492805755,1
0.1000000000,0.0000181995,54946.6927791666,38.2726500000,-47.1492805755,1
0.1000000000,0.0000155995,64104.4749090277,38.3175600000,-47.1492805755,1
0.1000000000,0.0000150796,66314.9740438218,38.3624800000,-47.1492805755,1
0.1000000000,0.0000150796,66314.9740438218,38.4074000000,-47.1492805755,1
0.1000000000,0.0000124796,80130.5936362847,38.4523100000,-47.1492805755,1
0.1000000000,0.0000119596,83614.5324900362,38.4972300000,-47.1492805755,1
0.1000000000,0.0000109197,91577.8212986111,38.5421400000,-47.1492805755,1
0.1000000000,0.0000098797,101217.5919616227,38.5870600000,-47.1492805755,1
0.1000000000,0.0000098797,101217.5919616227,38.6319700000,-47.1492805755,1
0.1000000000,0.0000088397,113125.5439571078,38.6768900000,-47.1492805755,1
0.1000000000,0.0000077998,128208.9498180555,38.7218100000,-47.1492805755,1
0.1000000000,0.0000072798,137366.7319479166,38.7667200000,-47.1492805755,1
0.1000000000,0.0000057198,174830.3861155302,38.8116400000,-47.1492805755,1
0.1000000000,0.0000057198,174830.3861155302,38.8565500000,-47.1492805755,1
0.1000000000,0.0000057198,174830.3861155302,38.9014700000,-47.1492805755,1
0.1000000000,0.0000041599,240391.7809088540,38.9463800000,-47.1492805755,1
0.1000000000,0.0000036399,274733.4638958331,38.9913000000,-47.1492805755,1
0.1000000000,0.0000020799,480783.5618177080,39.0362200000,-47.1492805755,1
0.1000000000,0.0000010400,961567.1236354160,39.0811300000,-47.1492805755,1
